Version,Filename,LOC_added,MAX_LOC_added,AVG_LOC_addded,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,Buggy
14,stream/api/src/main/java/org/apache/bookkeeper/api/exceptions/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTable.java,52,26,17.333334,26,26,8.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableBase.java,154,77,51.333336,77,77,25.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableReadView.java,232,116,77.333336,116,116,38.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableWriteView.java,548,274,182.66667,274,274,91.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Table.java,58,29,19.333334,29,29,9.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableReadView.java,198,99,66.0,99,99,33.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableWriteView.java,524,262,174.66667,262,262,87.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Txn.java,190,95,63.333336,95,95,31.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/KvApiException.java,92,46,30.666668,46,46,15.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/CompareOpImpl.java,148,74,49.333336,74,74,24.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/DeleteOpImpl.java,138,69,46.0,69,69,23.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/IncrementOpImpl.java,152,76,50.666668,76,76,25.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/OpFactoryImpl.java,350,175,116.66667,175,175,58.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/PutOpImpl.java,156,78,52.0,78,78,26.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/RangeOpImpl.java,138,69,46.0,69,69,23.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpBuilderImpl.java,200,100,66.66667,100,100,33.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpImpl.java,166,83,55.333336,83,83,27.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionBuilderImpl.java,164,82,54.666668,82,82,27.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionImpl.java,124,62,41.333336,62,62,20.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionBuilderImpl.java,136,68,45.333336,68,68,22.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionImpl.java,118,59,39.333336,59,59,19.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/OptionFactoryImpl.java,224,112,74.66667,112,112,37.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionBuilderImpl.java,136,68,45.333336,68,68,22.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionImpl.java,108,54,36.0,54,54,18.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionBuilderImpl.java,188,94,62.666668,94,94,31.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionImpl.java,160,80,53.333336,80,80,26.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/DeleteResultImpl.java,152,76,50.666668,76,76,25.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/IncrementResultImpl.java,126,63,42.0,63,63,21.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueFactory.java,86,43,28.666668,43,43,14.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueImpl.java,172,86,57.333336,86,86,28.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/PutResultImpl.java,134,67,44.666668,67,67,22.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/RangeResultImpl.java,160,80,53.333336,80,80,26.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultFactory.java,194,97,64.66667,97,97,32.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultImpl.java,152,76,50.666668,76,76,25.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/TxnResultImpl.java,130,65,43.333336,65,65,21.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareOp.java,94,47,31.333334,47,47,15.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareResult.java,70,35,23.333334,35,35,11.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareTarget.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/DeleteOp.java,70,35,23.333334,35,35,11.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/IncrementOp.java,82,41,27.333334,41,41,13.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/Op.java,72,36,24.0,36,36,12.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpFactory.java,118,59,39.333336,59,59,19.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpType.java,78,39,26.0,39,39,13.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/PutOp.java,82,41,27.333334,41,41,13.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/RangeOp.java,72,36,24.0,36,36,12.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOp.java,66,33,22.0,33,33,11.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOpBuilder.java,104,52,34.666668,52,52,17.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Builder.java,54,27,18.0,27,27,9.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOption.java,52,26,17.333334,26,26,8.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOptionBuilder.java,58,29,19.333334,29,29,9.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOption.java,66,33,22.0,33,33,11.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOptionBuilder.java,56,28,18.666668,28,28,9.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Option.java,56,28,18.666668,28,28,9.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/OptionFactory.java,66,33,22.0,33,33,11.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Options.java,464,232,154.66667,232,232,77.333336,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOption.java,48,24,16.0,24,24,8.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOptionBuilder.java,54,27,18.0,27,27,9.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOption.java,74,37,24.666668,37,37,12.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOptionBuilder.java,82,41,27.333334,41,41,13.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/Code.java,86,43,28.666668,43,43,14.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/DeleteResult.java,90,45,30.0,45,45,15.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/IncrementResult.java,92,46,30.666668,46,46,15.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/KeyValue.java,84,42,28.0,42,42,14.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/PutResult.java,56,28,18.666668,28,28,9.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/RangeResult.java,102,51,34.0,51,51,17.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/Result.java,100,50,33.333336,50,50,16.666668,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/TxnResult.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/package-info.java,46,23,15.333334,23,23,7.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/stream/Position.java,58,29,19.333334,29,29,9.666667,2527,1650,842.3334,No
14,stream/api/src/main/java/org/apache/bookkeeper/api/stream/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/AdminCommand.java,78,39,26.0,39,39,13.0,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/CmdNamespace.java,66,33,22.0,33,33,11.0,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/CmdTable.java,74,37,24.666668,37,37,12.333334,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/namespace/CreateNamespaceCommand.java,116,58,38.666668,58,58,19.333334,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/namespace/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/stream/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/GetCommand.java,164,82,54.666668,82,82,27.333334,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/IncrementCommand.java,128,64,42.666668,64,64,21.333334,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/PutCommand.java,130,65,43.333336,65,65,21.666668,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/cli/src/main/java/org/apache/bookkeeper/stream/cli/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/package-info.java,46,23,15.333334,23,23,7.666667,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/ClientException.java,78,39,26.0,39,39,13.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InternalServerException.java,80,40,26.666668,40,40,13.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidNamespaceNameException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidStreamNameException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceExistsException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceNotFoundException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StorageContainerException.java,84,42,28.0,42,42,14.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamExistsException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamNotFoundException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelFactory.java,58,29,19.333334,29,29,9.666667,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelManager.java,186,93,62.0,93,93,31.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerInfo.java,122,61,40.666668,61,61,20.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerManager.java,142,71,47.333336,71,71,23.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/StreamMetadataCache.java,118,59,39.333336,59,59,19.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/HashStreamRanges.java,70,35,23.333334,35,35,11.666667,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/LocationClient.java,85,42,21.25,43,42,10.75,2583,1650,645.75,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/MetaRangeClient.java,90,45,30.0,45,45,15.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/RootRangeClient.java,200,100,66.66667,100,100,33.333336,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StorageServerClientManager.java,156,78,52.0,78,78,26.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StreamRanges.java,124,62,41.333336,62,62,20.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/package-info.java,50,25,16.666668,25,25,8.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/mr/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/routing/package-info.java,46,23,15.333334,23,23,7.666667,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/resolver/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ClientResources.java,270,135,90.0,135,135,45.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/channel/TestStorageServerChannelManager.java,334,167,111.333336,167,167,55.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerChannelManager.java,148,74,49.333336,74,74,24.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerInfo.java,102,51,34.0,51,51,17.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerManager.java,232,116,77.333336,116,116,38.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestProtocolInternalUtils.java,500,250,166.66667,250,250,83.333336,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientCreateStreamRpc.java,322,161,107.333336,161,161,53.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteNamespaceRpc.java,278,139,92.66667,139,139,46.333336,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteStreamRpc.java,282,141,94.0,141,141,47.0,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamByIdRpc.java,304,152,101.333336,152,152,50.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamRpc.java,310,155,103.333336,155,155,51.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStorageServerClientManagerImpl.java,244,122,81.333336,122,122,40.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStreamMetadataCache.java,140,70,46.666668,70,70,23.333334,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestHashStreamRanges.java,112,56,37.333336,56,56,18.666668,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestStreamRanges.java,248,124,82.66667,124,124,41.333336,2527,1650,842.3334,No
14,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/utils/TestNetUtils.java,228,114,76.0,114,114,38.0,2527,1650,842.3334,No
14,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/ByteBufTableImpl.java,164,82,54.666668,82,82,27.333334,2527,1650,842.3334,No
14,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/TableRangeFactory.java,76,38,25.333334,38,38,12.666667,2527,1650,842.3334,No
14,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/clients/java/kv/src/test/java/org/apache/bookkeeper/clients/impl/kv/ByteBufTableImplTest.java,228,114,76.0,114,114,38.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/coder/ByteArrayCoder.java,114,57,38.0,57,57,19.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/coder/package-info.java,50,25,16.666668,25,25,8.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/exceptions/ObjectClosedException.java,62,31,20.666668,31,31,10.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/exceptions/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/hash/MurmurHash.java,316,158,105.333336,158,158,52.666668,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/hash/package-info.java,42,21,14.0,21,21,7.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/kv/KV.java,76,38,25.333334,38,38,12.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/kv/KVImpl.java,102,51,34.0,51,51,17.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/kv/package-info.java,46,23,15.333334,23,23,7.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/AbstractNameResolver.java,252,126,84.0,126,126,42.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/AbstractNameResolverFactory.java,76,38,25.333334,38,38,12.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/SimpleNameResolver.java,110,55,36.666668,55,55,18.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/ByteBufHashRouter.java,74,37,24.666668,37,37,12.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/HashRouter.java,48,24,16.0,24,24,8.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/IntHashRouter.java,82,41,27.333334,41,41,13.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/Router.java,76,38,25.333334,38,38,12.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/StringUtf8HashRouter.java,97,48,24.25,48,48,12.0,2615,1650,653.75,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/router/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/AbstractAutoAsyncCloseable.java,120,60,40.0,60,60,20.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/AsyncCloseable.java,70,35,23.333334,35,35,11.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/Bytes.java,134,67,44.666668,67,67,22.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/CompletableRunnable.java,66,33,22.0,33,33,11.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/ExceptionUtils.java,152,76,50.666668,76,76,25.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/ExceptionalFunction.java,182,91,60.666668,91,91,30.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/IRevisioned.java,76,38,25.333334,38,38,12.666667,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/Recycled.java,56,28,18.666668,28,28,9.333334,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/Revisioned.java,72,36,24.0,36,36,12.0,2527,1650,842.3334,No
14,stream/common/src/main/java/org/apache/bookkeeper/common/util/package-info.java,46,23,15.333334,23,23,7.666667,2527,1650,842.3334,No
14,stream/common/src/test/java/org/apache/bookkeeper/common/util/TestBytes.java,102,51,34.0,51,51,17.0,2527,1650,842.3334,No
14,stream/common/src/test/java/org/apache/bookkeeper/common/util/TestExceptionUtils.java,156,78,52.0,78,78,26.0,2527,1650,842.3334,No
14,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/RangeId.java,118,59,39.333336,59,59,19.666668,2527,1650,842.3334,No
14,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/util/package-info.java,44,22,14.666667,22,22,7.3333335,2527,1650,842.3334,No
14,stream/proto/src/test/java/org/apache/bookkeeper/stream/protocol/TestStreamRange.java,116,58,38.666668,58,58,19.333334,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/cluster/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/ExitCode.java,102,51,34.0,51,51,17.0,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/conf/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/exceptions/StorageServerRuntimeException.java,74,37,24.666668,37,37,12.333334,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/exceptions/package-info.java,36,18,12.0,18,18,6.0,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/grpc/GrpcMetaRangeService.java,98,49,32.666668,49,49,16.333334,2527,1650,842.3334,No
14,stream/server/src/main/java/org/apache/bookkeeper/stream/server/grpc/GrpcRootRangeService.java,276,138,92.0,138,138,46.0,2527,1650,842.3334,No
